,Price,Open,High,Low
2016-08-01,95.647,95.59,95.725,95.52
2016-08-02,94.958,95.63,95.785,94.925
2016-08-03,95.495,95.085,95.5,95.07
2016-08-04,95.687,95.435,95.825,95.39
2016-08-05,96.101,95.69,96.45,95.485
2016-08-08,96.31,96.235,96.375,96.075
2016-08-09,96.092,96.265,96.425,95.99
2016-08-10,95.573,95.98,95.98,95.345
2016-08-11,95.798,95.47,95.85,95.455
2016-08-12,95.642,95.845,95.92,95.145
2016-08-15,95.549,95.645,95.71,95.39
2016-08-16,94.729,95.56,95.56,94.34
2016-08-17,94.655,94.73,95.0,94.45
2016-08-18,94.112,94.55,94.57,94.05
2016-08-19,94.453,94.18,94.565,94.18
2016-08-22,94.459,94.6,94.895,94.39
2016-08-23,94.459,94.51,94.51,94.16
2016-08-24,94.712,94.5,94.83,94.45
2016-08-25,94.708,94.74,94.76,94.53
2016-08-26,95.502,94.575,95.53,94.155
2016-08-29,95.503,95.535,95.765,95.395
2016-08-30,95.996,95.495,96.08,95.48
2016-08-31,95.967,95.945,96.21,95.85
2016-09-01,95.61,95.95,96.175,95.555
2016-09-02,95.794,95.61,95.905,95.14
2016-09-06,94.763,95.7,95.79,94.715
2016-09-07,94.886,94.8,94.98,94.64
2016-09-08,94.971,94.905,95.065,94.385
2016-09-09,95.253,94.9,95.51,94.76
2016-09-12,94.998,95.26,95.385,94.86
2016-09-13,95.555,95.015,95.58,94.99
2016-09-14,95.252,95.47,95.585,95.12
2016-09-15,95.213,95.285,95.485,95.0
2016-09-16,96.055,95.155,96.07,95.15
2016-09-19,95.761,96.015,96.015,95.565
2016-09-20,95.911,95.695,96.06,95.5
2016-09-21,95.6,95.9,96.215,95.34
2016-09-22,95.316,95.285,95.385,94.885
2016-09-23,95.317,95.39,95.5,95.255
2016-09-26,95.14,95.25,95.35,94.945
2016-09-27,95.232,95.235,95.485,95.065
2016-09-28,95.256,95.345,95.58,95.235
2016-09-29,95.397,95.235,95.53,95.215
2016-09-30,95.31,95.41,95.8,95.21
2016-10-03,95.512,95.26,95.64,95.26
2016-10-04,96.04,95.6,96.27,95.6
2016-10-05,96.034,96.0,96.21,95.865
2016-10-06,96.687,96.06,96.69,96.045
2016-10-07,96.574,96.73,97.115,96.33
2016-10-10,96.853,96.5,96.845,96.4
2016-10-11,97.612,96.935,97.66,96.935
2016-10-12,97.882,97.495,97.955,97.4
2016-10-13,97.438,97.905,98.02,97.45
2016-10-14,97.912,97.53,98.01,97.465
2016-10-17,97.798,97.99,98.06,97.76
2016-10-18,97.812,97.65,97.83,97.555
2016-10-19,97.86,97.81,97.855,97.575
2016-10-20,98.224,97.79,98.295,97.57
2016-10-21,98.606,98.28,98.69,98.255
2016-10-24,98.662,98.57,98.74,98.45
2016-10-25,98.592,98.63,98.98,98.5
2016-10-26,98.521,98.61,98.72,98.235
2016-10-27,98.789,98.535,98.9,98.4
2016-10-28,98.252,98.79,98.825,98.125
2016-10-31,98.332,98.295,98.57,98.21
2016-11-01,97.607,98.325,98.355,97.53
2016-11-02,97.334,97.635,97.685,97.14
2016-11-03,97.121,97.36,97.4,97.0
2016-11-04,97.018,97.165,97.3,96.865
2016-11-07,97.718,97.215,97.79,97.16
2016-11-08,97.775,97.7,97.88,97.49
2016-11-09,98.454,97.93,98.6,95.82
2016-11-10,98.704,98.505,99.0,98.24
2016-11-11,98.98,98.73,99.04,98.48
2016-11-14,100.055,99.04,100.175,99.04
2016-11-15,100.175,99.725,100.195,99.46
2016-11-16,100.348,100.02,100.505,99.84
2016-11-17,100.861,100.205,100.925,99.925
2016-11-18,101.198,100.985,101.46,100.815
2016-11-21,101.028,101.325,101.415,100.725
2016-11-22,101.016,100.74,101.275,100.635
2016-11-23,101.659,101.015,101.86,100.88
2016-11-25,101.451,101.75,101.865,101.155
2016-11-28,101.278,101.385,101.53,100.58
2016-11-29,100.854,101.2,101.59,100.85
2016-11-30,101.444,100.88,101.775,100.845
2016-12-01,100.999,101.49,101.515,100.845
2016-12-02,100.756,100.86,101.055,100.61
2016-12-05,99.967,101.1,101.71,99.735
2016-12-06,100.395,100.08,100.485,99.88
2016-12-07,100.141,100.44,100.495,100.06
2016-12-08,101.013,100.13,101.155,99.25
2016-12-09,101.505,101.015,101.655,100.955
2016-12-12,100.929,101.58,101.7,100.75
2016-12-13,100.992,100.875,101.09,100.68
2016-12-14,101.728,100.95,102.305,100.635
2016-12-15,103.018,102.445,103.535,102.1
2016-12-16,102.924,103.14,103.21,102.545
2016-12-19,103.1,102.82,103.155,102.5
2016-12-20,103.258,103.03,103.61,102.965
2016-12-21,102.999,103.1,103.14,102.75
2016-12-22,103.066,102.895,103.095,102.62
2016-12-23,102.972,102.95,103.145,102.9
2016-12-27,102.977,103.025,103.12,102.925
2016-12-28,103.219,102.93,103.495,102.9
2016-12-29,102.686,103.135,103.19,102.61
2016-12-30,102.256,102.255,102.48,101.97
2017-01-03,103.146,102.795,103.75,102.6
2017-01-04,102.649,103.37,103.37,102.32
2017-01-05,101.453,102.07,102.42,101.24
2017-01-06,102.139,101.47,102.18,101.42
2017-01-09,101.844,102.16,102.37,101.79
2017-01-10,101.921,101.785,102.01,101.465
2017-01-11,101.672,101.985,102.83,101.22
2017-01-12,101.292,101.645,101.655,100.65
2017-01-13,101.118,101.38,101.575,100.77
2017-01-17,100.22,101.34,101.34,100.145
2017-01-18,100.813,100.23,101.22,100.23
2017-01-19,101.039,101.33,101.54,100.875
2017-01-20,100.58,100.94,101.37,100.65
2017-01-23,100.04,100.575,100.605,99.885
2017-01-24,100.249,99.885,100.3,99.79
2017-01-25,99.924,100.13,100.23,99.74
2017-01-26,100.275,99.69,100.615,99.68
2017-01-27,100.421,100.41,100.7,100.225
2017-01-30,100.329,100.33,100.915,100.11
2017-01-31,99.426,100.3,100.42,99.33
2017-02-01,99.533,99.535,99.925,99.42
2017-02-02,99.713,99.45,99.745,99.145
2017-02-03,99.752,99.79,100.035,99.45
2017-02-06,99.775,99.61,100.115,99.55
2017-02-07,100.175,99.92,100.58,99.86
2017-02-08,100.204,100.395,100.55,100.0
2017-02-09,100.562,100.22,100.58,100.05
2017-02-10,100.721,100.6,100.92,100.5
2017-02-13,100.885,100.78,101.025,100.51
2017-02-14,101.148,100.91,101.285,100.65
2017-02-15,101.089,101.235,101.65,100.94
2017-02-16,100.365,100.865,100.96,100.355
2017-02-17,100.871,100.45,100.87,100.39
2017-02-21,101.28,100.99,101.53,100.99
2017-02-22,101.124,101.28,101.63,101.085
2017-02-23,100.998,101.27,101.345,100.8
2017-02-24,101.04,100.98,101.085,100.595
2017-02-27,101.079,101.04,101.22,100.625
2017-02-28,101.049,101.165,101.3,100.705
2017-03-01,101.68,101.38,101.875,101.14
2017-03-02,102.104,101.735,102.16,101.71
2017-03-03,101.433,101.995,102.19,101.225
2017-03-06,101.525,101.355,101.625,101.11
2017-03-07,101.685,101.625,101.785,101.4
2017-03-08,101.951,101.66,102.06,101.58
2017-03-09,101.718,102.045,102.125,101.57
2017-03-10,101.107,101.79,101.845,101.025
2017-03-13,101.195,101.16,101.265,100.865
2017-03-14,101.409,101.07,101.44,101.07
2017-03-15,100.43,101.3,101.37,100.185
2017-03-16,100.03,100.17,100.405,99.965
2017-03-17,99.96,99.92,100.1,99.83
2017-03-20,100.074,99.93,100.11,99.7
2017-03-21,99.464,99.85,99.93,99.37
2017-03-22,99.318,99.42,99.54,99.245
2017-03-23,99.413,99.445,99.5,99.335
2017-03-24,99.292,99.49,99.635,99.215
2017-03-27,98.818,99.155,99.155,98.515
2017-03-28,99.389,98.93,99.45,98.795
2017-03-29,99.686,99.38,99.8,99.36
2017-03-30,100.125,99.775,100.205,99.65
2017-03-31,100.058,100.17,100.28,100.0
2017-04-03,100.252,100.165,100.365,100.09
2017-04-04,100.266,100.16,100.4,100.16
2017-04-05,100.281,100.26,100.775,100.165
2017-04-06,100.415,100.165,100.5,100.165
2017-04-07,100.947,100.505,101.0,100.31
2017-04-10,100.787,101.01,101.09,100.75
2017-04-11,100.452,100.72,100.805,100.375
2017-04-12,100.541,100.465,100.555,99.84
2017-04-13,100.298,99.875,100.32,99.775
2017-04-17,100.034,100.28,100.28,99.765
2017-04-18,99.244,100.14,100.14,99.2
2017-04-19,99.473,99.285,99.555,99.28
2017-04-20,99.525,99.585,99.585,99.16
2017-04-21,99.72,99.545,99.755,99.42
2017-04-24,98.823,99.0,99.075,98.585
2017-04-25,98.498,98.795,98.95,98.41
2017-04-26,98.76,98.555,99.045,98.46
2017-04-27,98.795,98.69,99.05,98.565
2017-04-28,98.743,98.93,98.95,98.445
2017-05-01,98.775,98.685,98.895,98.585
2017-05-02,98.674,98.78,98.92,98.66
2017-05-03,98.912,98.6,99.085,98.6
2017-05-04,98.477,99.075,99.15,98.425
2017-05-05,98.353,98.48,98.605,98.235
2017-05-08,98.756,98.265,98.845,98.265
2017-05-09,99.359,98.835,99.38,98.795
2017-05-10,99.369,99.16,99.39,99.085
2017-05-11,99.315,99.385,99.565,99.19
2017-05-12,98.941,99.35,99.365,98.85
2017-05-15,98.606,98.805,98.93,98.485
2017-05-16,97.803,98.575,98.575,97.775
2017-05-17,97.282,97.775,97.825,97.155
2017-05-18,97.585,97.24,97.755,97.13
2017-05-19,96.845,97.56,97.56,96.785
2017-05-22,96.686,96.875,97.1,96.5
2017-05-23,97.069,96.615,97.11,96.52
2017-05-24,96.952,97.145,97.175,96.77
2017-05-25,96.981,96.75,97.01,96.62
2017-05-26,97.164,96.99,97.28,96.795
2017-05-30,97.007,97.41,97.48,96.95
2017-05-31,96.649,97.135,97.2,96.59
2017-06-01,96.936,96.74,97.07,96.66
2017-06-02,96.45,96.96,97.025,96.385
2017-06-05,96.539,96.47,96.7,96.44
2017-06-06,96.361,96.535,96.535,96.245
2017-06-07,96.478,96.315,96.72,96.215
2017-06-08,96.652,96.455,96.88,96.35
2017-06-09,97.014,97.03,97.225,96.9
2017-06-12,96.846,97.02,97.02,96.75
2017-06-13,96.677,96.91,96.975,96.65
2017-06-14,96.591,96.725,96.81,96.02
2017-06-15,97.152,96.625,97.26,96.515
2017-06-16,96.866,97.19,97.265,96.81
2017-06-19,97.264,96.85,97.285,96.75
2017-06-20,97.202,97.0,97.3,96.93
2017-06-21,96.996,97.195,97.2,96.96
2017-06-22,97.063,97.01,97.105,96.95
2017-06-23,96.717,97.04,97.04,96.64
2017-06-26,96.901,96.735,96.895,96.58
2017-06-27,95.868,96.93,96.93,95.865
2017-06-28,95.529,95.925,96.035,95.47
2017-06-29,95.166,95.5,95.515,95.11
2017-06-30,95.221,95.16,95.365,95.04
2017-07-03,95.76,95.205,95.78,95.205
2017-07-05,95.849,95.68,96.065,95.625
2017-07-06,95.365,95.83,95.885,95.35
2017-07-07,95.592,95.43,95.71,95.34
2017-07-10,95.58,95.575,95.74,95.555
2017-07-11,95.225,95.665,95.725,95.21
2017-07-12,95.312,95.235,95.515,95.095
2017-07-13,95.308,95.205,95.47,95.05
2017-07-14,94.73,95.32,95.32,94.675
2017-07-17,94.699,94.635,94.795,94.59
2017-07-18,94.187,94.515,94.515,94.07
2017-07-19,94.373,94.285,94.47,94.28
2017-07-20,93.902,94.395,94.77,93.68
2017-07-21,93.464,93.9,93.955,93.49
2017-07-24,93.583,93.52,93.66,93.44
2017-07-25,93.673,93.665,93.725,93.235
2017-07-26,93.3,93.72,93.88,93.05
2017-07-27,93.525,93.105,93.705,92.85
2017-07-28,92.929,93.5,93.6,92.95
2017-07-31,92.538,92.955,93.18,92.48
2017-08-01,92.711,92.6,92.775,92.46
2017-08-02,92.519,92.74,92.8,92.23
2017-08-03,92.527,92.63,92.73,92.4
2017-08-04,93.229,92.49,93.425,92.435
2017-08-07,93.129,93.15,93.23,93.01
2017-08-08,93.33,93.07,93.565,92.95
2017-08-09,93.25,93.39,93.565,93.19
2017-08-10,93.119,93.25,93.5,93.05
2017-08-11,92.771,93.1,93.22,92.64
2017-08-14,93.115,92.815,93.19,92.775
2017-08-15,93.559,93.2,93.785,93.17
2017-08-16,93.243,93.54,93.84,93.18
2017-08-17,93.334,93.195,93.765,93.015
2017-08-18,93.159,93.44,93.44,93.08
2017-08-21,92.817,93.175,93.28,92.735
2017-08-22,93.256,92.82,93.29,92.82
2017-08-23,92.875,93.275,93.34,92.85
2017-08-24,93.002,92.9,93.1,92.9
2017-08-25,92.477,93.05,93.175,92.15
2017-08-28,91.93,92.15,92.26,91.905
2017-08-29,91.959,91.99,92.185,91.35
2017-08-30,92.598,92.075,92.665,91.975
2017-08-31,92.393,92.63,93.06,92.355
2017-09-01,92.529,92.36,92.64,91.83
2017-09-05,91.986,92.395,92.445,91.91
2017-09-06,92.017,91.955,92.11,91.72
2017-09-07,91.417,91.925,92.0,91.175
2017-09-08,91.106,91.215,91.275,90.795
2017-09-11,91.618,91.19,91.735,91.165
2017-09-12,91.626,91.67,91.805,91.52
2017-09-13,92.273,91.63,92.285,91.475
2017-09-14,91.889,92.165,92.42,91.805
2017-09-15,91.653,91.775,91.94,91.36
2017-09-18,91.824,91.655,91.995,91.585
2017-09-19,91.311,91.505,91.505,91.27
2017-09-20,92.051,91.275,92.215,91.0
2017-09-21,91.789,92.13,92.19,91.655
2017-09-22,91.707,91.7,91.7,91.35
2017-09-25,92.176,91.89,92.23,91.79
2017-09-26,92.511,92.175,92.76,92.175
2017-09-27,92.896,92.675,93.1,92.6
2017-09-28,92.652,93.0,93.15,92.7
2017-09-29,92.608,92.755,92.825,92.57
2017-10-02,93.13,92.71,93.35,92.71
2017-10-03,93.129,93.2,93.48,93.0
2017-10-04,93.014,92.885,93.055,92.805
2017-10-05,93.533,93.075,93.53,93.03
2017-10-06,93.366,93.57,93.8,93.345
2017-10-09,93.225,93.315,93.355,93.195
2017-10-10,92.821,93.24,93.24,92.68
2017-10-11,92.545,92.705,92.85,92.435
2017-10-12,92.613,92.435,92.705,92.37
2017-10-13,92.64,92.565,92.805,92.315
2017-10-16,92.871,92.745,92.86,92.655
2017-10-17,93.055,92.87,93.29,92.87
2017-10-18,92.938,93.08,93.31,92.93
2017-10-19,92.835,92.93,93.05,92.67
2017-10-20,93.289,93.05,93.365,92.95
2017-10-23,93.519,93.49,93.57,93.27
2017-10-24,93.366,93.35,93.55,93.28
2017-10-25,93.282,93.585,93.585,93.19
2017-10-26,94.204,93.17,94.245,93.09
2017-10-27,94.517,94.385,94.73,94.345
2017-10-30,94.169,94.43,94.505,94.07
2017-10-31,94.144,94.075,94.285,94.075
2017-11-01,94.419,94.2,94.46,94.16
2017-11-02,94.298,94.315,94.4,94.085
2017-11-03,94.568,94.31,94.625,93.945
2017-11-06,94.372,94.535,94.67,94.325
2017-11-07,94.505,94.345,94.76,94.345
2017-11-08,94.463,94.445,94.53,94.39
2017-11-09,94.047,94.535,94.535,94.01
2017-11-10,93.983,94.045,94.225,93.86
2017-11-13,94.083,94.1,94.225,94.0
2017-11-14,93.428,94.095,94.095,93.345
2017-11-15,93.416,93.45,93.465,93.025
2017-11-16,93.549,93.45,93.595,93.395
2017-11-17,93.255,93.39,93.515,93.12
2017-11-20,93.677,93.41,93.69,93.175
2017-11-21,93.547,93.675,93.75,93.5
2017-11-22,92.82,93.53,93.55,92.82
2017-11-24,92.402,92.775,92.86,92.31
2017-11-27,92.53,92.4,92.55,92.13
2017-11-28,92.908,92.51,92.915,92.47
2017-11-29,92.802,92.88,93.06,92.65
2017-11-30,92.697,92.9,93.13,92.375
2017-12-01,92.541,92.615,92.9,92.265
2017-12-04,92.859,92.805,93.055,92.7
2017-12-05,93.004,92.72,93.1,92.695
2017-12-06,93.237,92.99,93.265,92.82
2017-12-07,93.414,93.235,93.425,93.15
2017-12-08,93.489,93.44,93.7,93.41
2017-12-11,93.47,93.48,93.585,93.245
2017-12-12,93.7,93.535,93.825,93.38
2017-12-13,93.024,93.64,93.7,92.97
2017-12-14,93.051,92.965,93.35,92.86
2017-12-15,93.463,93.15,93.515,92.935
2017-12-18,93.239,93.495,93.555,92.915
2017-12-19,92.692,92.96,92.96,92.745
2017-12-20,92.556,92.7,92.775,92.51
2017-12-21,92.537,92.655,92.655,92.635
2017-12-22,92.599,92.65,92.765,92.65
2017-12-26,92.476,92.56,92.56,92.445
2017-12-27,92.287,92.505,92.505,92.3
2017-12-28,91.975,92.185,92.185,91.975
2017-12-29,91.501,91.91,91.91,91.495
2018-01-02,91.253,91.55,91.58,91.2
2018-01-03,91.566,91.305,91.62,91.265
2018-01-04,91.251,91.645,91.645,91.2
2018-01-05,91.343,91.25,91.485,91.215
2018-01-08,91.76,91.32,91.775,91.32
2018-01-09,91.915,91.77,92.02,91.67
2018-01-10,91.7,91.8,91.935,91.34
2018-01-11,91.248,91.67,91.92,91.195
2018-01-12,90.375,91.17,91.235,90.26
2018-01-16,89.811,90.005,90.235,89.805
2018-01-17,89.968,89.655,90.295,89.62
2018-01-18,89.947,90.31,90.37,89.88
2018-01-19,90.02,89.93,90.115,89.66
2018-01-22,89.861,89.935,90.16,89.84
2018-01-23,89.57,89.82,90.015,89.555
2018-01-24,88.676,89.535,89.535,88.645
2018-01-25,88.892,88.735,89.03,87.935
2018-01-26,88.576,88.86,88.865,88.29
2018-01-29,88.801,88.58,89.095,88.58
2018-01-30,88.684,88.86,89.125,88.435
2018-01-31,88.634,88.64,88.8,88.335
2018-02-01,88.19,88.64,88.85,88.1
2018-02-02,88.706,88.185,88.925,88.125
2018-02-05,89.08,88.915,89.235,88.56
2018-02-06,89.151,89.15,89.6,88.93
2018-02-07,89.798,89.165,89.955,89.07
2018-02-08,89.796,89.83,90.14,89.595
2018-02-09,90.004,89.83,90.115,89.715
2018-02-12,89.766,89.92,89.955,89.65
2018-02-13,89.252,89.74,89.745,89.16
2018-02-14,88.66,89.235,89.675,88.5
2018-02-15,88.17,88.54,88.54,88.115
2018-02-16,88.673,88.18,88.82,87.83
2018-02-20,89.281,88.78,89.32,88.78
2018-02-21,89.553,89.35,89.665,89.135
2018-02-22,89.276,89.69,89.78,89.19
2018-02-23,89.433,89.32,89.6,89.3
2018-02-26,89.42,89.475,89.605,89.055
2018-02-27,89.895,89.285,90.055,89.265
2018-02-28,90.156,89.945,90.25,89.85
2018-03-01,89.881,90.255,90.49,89.775
2018-03-02,89.511,89.82,89.87,89.455
2018-03-05,89.641,89.46,89.765,89.235
2018-03-06,89.16,89.53,89.615,89.05
2018-03-07,89.185,89.05,89.32,88.915
2018-03-08,89.736,89.225,89.8,89.02
2018-03-09,89.64,89.755,89.93,89.55
2018-03-12,89.425,89.68,89.72,89.365
2018-03-13,89.193,89.425,89.635,89.115
2018-03-14,89.227,89.22,89.425,89.095
2018-03-15,89.681,89.255,89.705,89.145
2018-03-16,89.797,89.685,89.95,89.45
2018-03-19,89.332,89.76,89.94,89.32
2018-03-20,89.539,89.0,89.525,89.0
2018-03-21,88.944,89.535,89.545,88.8
2018-03-22,89.048,88.75,89.05,88.6
2018-03-23,88.628,88.8,88.815,88.585
2018-03-26,88.199,88.625,88.65,88.205
2018-03-27,88.578,88.285,88.74,88.19
2018-03-28,89.294,88.725,89.4,88.6
2018-03-29,89.392,89.265,89.395,89.175
2018-04-02,89.291,89.16,89.38,89.125
2018-04-03,89.439,89.295,89.535,89.295
2018-04-04,89.358,89.38,89.445,89.15
2018-04-05,89.719,89.385,89.815,89.37
2018-04-06,89.357,89.655,89.78,89.33
2018-04-09,89.114,89.435,89.5,89.095
2018-04-10,88.87,89.095,89.11,88.825
2018-04-11,88.833,88.865,88.92,88.645
2018-04-12,89.031,88.79,89.24,88.79
2018-04-13,89.078,89.075,89.15,89.0
2018-04-16,88.71,89.05,89.075,88.685
2018-04-17,88.798,88.655,88.93,88.515
2018-04-18,88.927,88.78,89.045,88.745
2018-04-19,89.26,88.95,89.18,88.865
2018-04-20,89.625,89.185,89.785,89.175
2018-04-23,90.255,89.66,90.31,89.635
2018-04-24,90.082,90.275,90.37,90.045
2018-04-25,90.498,90.12,90.585,90.12
2018-04-26,90.915,90.525,90.95,90.285
2018-04-27,90.893,90.95,91.27,90.83
2018-04-30,91.18,90.955,91.25,90.84
2018-05-01,91.805,91.215,91.89,91.215
2018-05-02,91.884,91.82,92.18,91.6
2018-05-03,91.796,92.15,92.15,91.745
2018-05-04,91.953,91.83,92.26,91.75
2018-05-07,92.147,91.97,92.355,91.85
2018-05-08,92.513,92.105,92.68,92.07
2018-05-09,92.439,92.54,92.8,92.255
2018-05-10,92.071,92.56,92.595,91.96
2018-05-11,91.966,92.09,92.18,91.785
2018-05-14,92.007,91.9,92.11,91.67
2018-05-15,92.647,92.07,92.895,92.055
2018-05-16,92.836,92.805,93.075,92.595
2018-05-17,92.93,92.76,93.02,92.58
2018-05-18,93.099,92.945,93.285,92.88
2018-05-21,93.136,93.15,93.52,92.975
2018-05-22,93.066,93.0,93.16,92.765
2018-05-23,93.453,93.01,93.655,93.01
2018-05-24,93.236,93.38,93.45,93.095
2018-05-25,93.67,93.25,93.755,93.25
2018-05-29,94.339,93.885,94.5,93.78
2018-05-30,93.67,94.35,94.465,93.555
2018-05-31,93.514,93.59,93.755,93.25
2018-06-01,93.729,93.505,93.98,93.41
2018-06-04,93.541,93.7,93.725,93.19
2018-06-05,93.426,93.545,93.86,93.315
2018-06-06,93.209,93.355,93.41,92.955
2018-06-07,92.941,93.11,93.12,92.76
2018-06-08,93.117,93.025,93.395,92.96
2018-06-11,93.165,93.145,93.255,92.915
2018-06-12,93.406,93.275,93.52,93.05
2018-06-13,93.359,93.44,93.685,93.165
2018-06-14,94.426,93.14,94.605,92.82
2018-06-15,94.447,94.62,94.82,94.31
2018-06-18,94.457,94.495,94.705,94.375
2018-06-19,94.279,93.8,94.515,93.755
2018-06-20,94.276,94.265,94.425,94.195
2018-06-21,93.969,94.35,94.765,93.93
2018-06-22,93.74,94.03,94.03,93.685
2018-06-25,93.504,93.665,93.895,93.43
2018-06-26,93.901,93.54,94.0,93.4
2018-06-27,94.524,93.91,94.56,93.84
2018-06-28,94.651,94.505,94.775,94.365
2018-06-29,93.914,94.2,94.24,93.755
2018-07-02,94.334,93.885,94.43,93.885
2018-07-03,93.977,94.175,94.27,93.855
2018-07-05,93.798,93.855,93.855,93.51
2018-07-06,93.344,93.72,93.785,93.185
2018-07-09,93.382,93.34,93.5,93.045
2018-07-10,93.454,93.335,93.795,93.33
2018-07-11,94.056,93.495,94.06,93.425
2018-07-12,94.139,94.08,94.26,93.98
2018-07-13,94.09,94.235,94.57,94.03
2018-07-16,93.862,94.05,94.07,93.75
2018-07-17,94.284,93.855,94.395,93.66
2018-07-18,94.401,94.405,94.7,94.32
2018-07-19,94.517,94.375,95.0,94.3
2018-07-20,93.821,94.49,94.62,93.75
2018-07-23,94.025,93.79,94.025,93.58
2018-07-24,93.973,94.0,94.21,93.76
2018-07-25,93.719,93.955,93.99,93.52
2018-07-26,94.129,93.5,94.125,93.48
2018-07-27,94.055,94.155,94.29,94.035
2018-07-30,93.706,94.035,94.115,93.65
2018-07-31,93.865,93.755,93.895,93.55
2018-08-01,94.018,93.91,94.055,93.91
2018-08-02,94.567,94.04,94.58,93.99
2018-08-03,94.546,94.59,94.75,94.38
2018-08-06,94.777,94.65,94.93,94.62
2018-08-07,94.636,94.75,94.75,94.415
2018-08-08,94.475,94.56,94.82,94.405
2018-08-09,94.935,94.52,95.035,94.485
2018-08-10,95.803,95.075,95.89,94.975
2018-08-13,95.846,95.81,95.935,95.605
2018-08-14,96.2,95.83,96.24,95.615
2018-08-15,96.177,96.175,96.45,96.135
2018-08-16,96.136,96.23,96.245,95.805
2018-08-17,95.576,96.1,96.125,95.575
2018-08-20,95.364,95.635,95.89,95.215
2018-08-21,94.725,95.2,95.21,94.545
2018-08-22,94.626,94.68,94.855,94.41
2018-08-23,95.163,94.69,95.2,94.68
2018-08-24,94.643,95.17,95.17,94.525
2018-08-27,94.274,94.645,94.795,94.19
2018-08-28,94.21,94.275,94.405,93.93
2018-08-29,94.097,94.215,94.4,94.035
2018-08-30,94.264,94.015,94.41,94.0
2018-08-31,94.673,94.23,94.74,94.09
2018-09-04,94.98,94.7,95.28,94.695
2018-09-05,94.729,94.925,95.215,94.595
2018-09-06,94.593,94.65,94.77,94.48
2018-09-07,94.939,94.62,95.03,94.45
2018-09-10,94.72,95.04,95.155,94.595
2018-09-11,94.83,94.76,94.945,94.475
2018-09-12,94.358,94.74,94.87,94.295
2018-09-13,94.097,94.445,94.545,93.985
2018-09-14,94.505,94.115,94.575,93.92
2018-09-17,94.076,94.555,94.565,94.005
2018-09-18,93.722,93.65,93.75,93.475
2018-09-19,93.604,93.645,93.8,93.44
2018-09-20,92.981,93.59,93.59,92.92
2018-09-21,93.273,92.97,93.35,92.9
2018-09-24,93.26,93.325,93.385,92.94
2018-09-25,93.191,93.305,93.425,93.12
2018-09-26,93.248,93.18,93.45,93.05
2018-09-27,93.984,93.3,94.0,93.3
2018-09-28,94.207,94.115,94.425,94.035
2018-10-01,94.399,94.22,94.45,94.185
2018-10-02,94.61,94.36,94.815,94.36
2018-10-03,94.871,94.64,95.2,94.42
2018-10-04,94.872,95.165,95.195,94.7
2018-10-05,94.775,94.875,94.99,94.65
2018-10-08,94.906,94.735,95.13,94.735
2018-10-09,94.816,94.855,95.185,94.81
2018-10-10,94.642,94.775,94.91,94.545
2018-10-11,94.191,94.555,94.575,94.165
2018-10-12,94.376,94.17,94.445,94.15
2018-10-15,94.219,94.45,94.505,94.105
2018-10-16,94.203,94.295,94.295,93.955
2018-10-17,94.742,94.27,94.75,94.27
2018-10-18,95.083,94.805,95.16,94.675
2018-10-19,94.878,95.135,95.245,94.715
2018-10-22,95.194,94.875,95.285,94.64
2018-10-23,95.158,95.185,95.355,95.02
2018-10-24,95.627,95.16,95.735,95.16
2018-10-25,95.9,95.55,95.925,95.43
2018-10-26,95.578,95.815,96.07,95.51
2018-10-29,95.8,95.62,95.9,95.58
2018-10-30,96.231,95.865,96.225,95.865
2018-10-31,96.341,96.225,96.405,96.1
2018-11-01,95.526,96.175,96.175,95.435
2018-11-02,95.783,95.595,95.845,95.25
2018-11-05,95.523,95.62,95.89,95.545
2018-11-06,95.557,95.54,95.65,95.425
2018-11-07,95.247,95.2,95.67,94.91
2018-11-08,95.985,95.42,96.0,95.355
2018-11-09,96.169,95.915,96.23,95.885
2018-11-12,96.802,96.29,96.93,96.24
2018-11-13,96.559,96.83,96.875,96.335
2018-11-14,96.074,96.315,96.655,96.07
2018-11-15,96.221,96.235,96.65,96.055
2018-11-16,95.763,96.265,96.32,95.7
2018-11-19,95.516,95.72,95.855,95.42
2018-11-20,96.166,95.565,96.19,95.385
2018-11-21,96.035,96.165,96.195,95.82
2018-11-23,96.275,95.765,96.3,95.755
2018-11-26,96.429,96.27,96.43,96.04
2018-11-27,96.735,96.375,96.85,96.33
2018-11-28,96.151,96.77,96.9,96.065
2018-11-29,96.159,96.235,96.38,96.0
2018-11-30,96.656,96.195,96.685,96.12
2018-12-03,96.404,96.5,96.53,96.09
2018-12-04,96.337,96.3,96.5,95.75
2018-12-06,96.224,96.4,96.61,95.945
2018-12-07,95.941,96.215,96.35,95.925
2018-12-10,96.663,96.1,96.68,95.775
2018-12-11,96.833,96.625,96.995,96.31
2018-12-12,96.503,96.835,96.945,96.335
2018-12-13,96.541,96.555,96.775,96.345
2018-12-14,96.91,96.56,97.195,96.555
2018-12-17,96.55,96.89,96.94,96.505
2018-12-18,96.06,96.085,96.145,95.83
2018-12-19,95.999,95.87,96.02,95.595
2018-12-20,95.243,95.99,96.0,95.16
2018-12-21,95.935,95.38,96.01,95.365
2018-12-24,95.507,95.825,95.825,95.43
2018-12-26,96.063,95.545,96.13,95.545
2018-12-27,95.496,95.745,95.88,95.445
2018-12-28,95.46,95.47,95.47,95.255
