date,Total assets,Total liabilities,Total debt,Receivables,Cash and cash equivalents,Ticker
2014-03-31,18935000000.0,8315000000.0,5652000000.0,1355000000.0,1565000000.0,TXN
2013-12-31,18938000000.0,8131000000.0,5158000000.0,1203000000.0,1627000000.0,TXN
2013-09-30,19244000000.0,8193000000.0,5161000000.0,1524000000.0,1435000000.0,TXN
2013-06-30,19398000000.0,8330000000.0,5165000000.0,1491000000.0,1180000000.0,TXN
2013-03-31,19701000000.0,8749000000.0,5683000000.0,1333000000.0,1393000000.0,TXN
2012-12-31,20021000000.0,9060000000.0,5686000000.0,1230000000.0,1416000000.0,TXN
2012-09-30,20514000000.0,9111000000.0,5690000000.0,1623000000.0,1210000000.0,TXN
2012-06-30,19521000000.0,8363000000.0,4703000000.0,1629000000.0,1192000000.0,TXN
2012-03-31,20009000000.0,8938000000.0,5285000000.0,1478000000.0,1193000000.0,TXN
2011-12-31,20497000000.0,9545000000.0,5592000000.0,1545000000.0,992000000.0,TXN
2011-09-30,20907000000.0,9881000000.0,5801000000.0,1784000000.0,1581000000.0,TXN
2011-06-30,17098000000.0,6195000000.0,5397000000.0,1672000000.0,4501000000.0,TXN
2011-03-31,13310000000.0,2736000000.0,0.0,1568000000.0,1343000000.0,TXN
2010-12-31,13401000000.0,2964000000.0,0.0,1518000000.0,1319000000.0,TXN
2010-09-30,12649000000.0,2687000000.0,0.0,1754000000.0,1093000000.0,TXN
2010-06-30,12164000000.0,2409000000.0,0.0,1715000000.0,1138000000.0,TXN
2010-03-31,12370000000.0,2565000000.0,0.0,1526000000.0,1217000000.0,TXN
2009-12-31,12119000000.0,2397000000.0,0.0,1277000000.0,1182000000.0,TXN
2009-09-30,11903000000.0,2465000000.0,0.0,1435000000.0,1294000000.0,TXN
2009-06-30,11510000000.0,2297000000.0,0.0,1244000000.0,1765000000.0,TXN
2009-03-31,11520000000.0,2310000000.0,0.0,1125000000.0,1436000000.0,TXN
2008-12-31,11923000000.0,2597000000.0,0.0,913000000.0,1046000000.0,TXN
2008-09-30,12466000000.0,2372000000.0,0.0,1774000000.0,1715000000.0,TXN
2008-06-30,12382000000.0,2398000000.0,0.0,1811000000.0,1317000000.0,TXN
2008-03-31,12338000000.0,2481000000.0,0.0,1669000000.0,1450000000.0,TXN
2007-12-31,12667000000.0,2692000000.0,0.0,1742000000.0,1328000000.0,TXN
2007-09-30,13724000000.0,2587000000.0,0.0,2023000000.0,807000000.0,TXN
2007-06-30,14020000000.0,2526000000.0,0.0,1897000000.0,1266000000.0,TXN
2007-03-31,13750000000.0,2467000000.0,43000000.0,1756000000.0,965000000.0,TXN
2006-12-31,13930000000.0,2570000000.0,43000000.0,1774000000.0,1183000000.0,TXN
2006-09-30,14785000000.0,2758000000.0,43000000.0,2089000000.0,1430000000.0,TXN
2006-06-30,15928000000.0,3140000000.0,43000000.0,1929000000.0,1678000000.0,TXN
2006-03-31,14038000000.0,2800000000.0,3260000000.0,1798000000.0,722000000.0,TXN
2005-12-31,15063000000.0,3126000000.0,661000000.0,1812000000.0,1219000000.0,TXN
2005-09-30,14984000000.0,3111000000.0,358000000.0,1915000000.0,1946000000.0,TXN
2005-06-30,14486000000.0,3023000000.0,361000000.0,1902000000.0,2133000000.0,TXN
2005-03-31,15045000000.0,3141000000.0,373000000.0,1696000000.0,1856000000.0,TXN
2004-12-31,16299000000.0,3236000000.0,379000000.0,1696000000.0,2668000000.0,TXN
2004-09-30,16137000000.0,3241000000.0,383000000.0,1965000000.0,1674000000.0,TXN
2004-06-30,16050000000.0,3612000000.0,790000000.0,1930000000.0,1623000000.0,TXN
2004-03-31,15785000000.0,3700000000.0,829000000.0,1678000000.0,1615000000.0,TXN
2003-12-31,15510000000.0,3646000000.0,832000000.0,1451000000.0,1818000000.0,TXN
2003-09-30,15086000000.0,3658000000.0,836000000.0,1522000000.0,943000000.0,TXN
2003-06-30,14634000000.0,3692000000.0,877000000.0,1440000000.0,1019000000.0,TXN
2003-03-31,14395000000.0,3666000000.0,1000000000.0,1365000000.0,1089000000.0,TXN
