Date,Open,High,Low,Close
12/14/16,"1,236.84","1,241.33","1,230.50","1,233.07"
12/13/16,"1,228.07","1,243.08","1,228.00","1,236.18"
12/12/16,"1,226.38","1,228.63","1,218.23","1,223.84"
12/9/16,"1,232.66","1,234.27","1,226.16","1,230.78"
12/8/16,"1,226.59","1,234.21","1,224.73","1,228.68"
12/7/16,"1,202.61","1,225.40","1,200.00","1,224.83"
12/6/16,"1,199.15","1,202.94","1,194.78","1,202.45"
12/5/16,"1,190.32","1,201.79","1,187.01","1,197.49"
12/2/16,"1,173.50","1,186.55","1,172.23","1,184.28"
12/1/16,"1,211.92","1,212.05","1,174.15","1,177.66"
11/30/16,"1,226.13","1,227.70","1,212.30","1,212.30"
11/29/16,"1,221.63","1,228.63","1,218.87","1,222.20"
11/28/16,"1,225.31","1,228.36","1,221.04","1,221.84"
11/25/16,"1,220.42","1,225.63","1,220.12","1,225.63"
11/23/16,"1,222.05","1,222.38","1,217.13","1,220.05"
11/22/16,"1,224.21","1,225.80","1,220.72","1,224.92"
11/21/16,"1,217.18","1,225.95","1,217.18","1,225.34"
11/18/16,"1,219.20","1,221.32","1,211.59","1,213.22"
11/17/16,"1,206.74","1,216.19","1,204.47","1,216.05"
11/16/16,"1,194.34","1,203.67","1,193.53","1,202.94"
11/15/16,"1,188.96","1,199.85","1,188.49","1,197.22"
11/14/16,"1,193.90","1,194.39","1,176.66","1,182.39"
11/11/16,"1,184.71","1,194.25","1,181.77","1,192.77"
11/10/16,"1,211.27","1,216.65","1,175.65","1,188.86"
11/9/16,"1,186.50","1,207.98","1,185.71","1,205.70"
11/8/16,"1,204.71","1,216.49","1,201.32","1,211.19"
11/7/16,"1,193.54","1,205.60","1,193.54","1,205.17"
11/4/16,"1,170.65","1,185.18","1,170.65","1,174.47"
11/3/16,"1,183.68","1,185.60","1,174.83","1,176.73"
11/2/16,"1,195.08","1,199.17","1,181.57","1,184.54"
11/1/16,"1,204.98","1,206.36","1,184.73","1,195.87"
10/31/16,"1,205.02","1,206.61","1,201.94","1,204.44"
10/28/16,"1,203.12","1,212.85","1,198.73","1,201.26"
10/27/16,"1,211.43","1,214.35","1,201.14","1,201.93"
10/26/16,"1,193.66","1,203.39","1,193.00","1,196.39"
10/25/16,"1,202.42","1,202.70","1,195.08","1,196.88"
10/24/16,"1,192.41","1,204.64","1,192.41","1,204.03"
10/21/16,"1,184.84","1,192.53","1,180.24","1,191.95"
10/20/16,"1,186.49","1,188.57","1,180.02","1,186.13"
10/19/16,"1,187.34","1,193.95","1,186.47","1,191.84"
10/18/16,"1,189.29","1,191.62","1,185.17","1,187.29"
10/17/16,"1,179.18","1,180.18","1,173.42","1,173.72"
10/14/16,"1,182.92","1,188.99","1,176.44","1,178.85"
10/13/16,"1,175.30","1,179.38","1,162.42","1,175.95"
10/12/16,"1,186.09","1,187.71","1,179.43","1,183.84"
10/11/16,"1,208.35","1,208.34","1,185.05","1,190.79"
10/10/16,"1,210.43","1,215.91","1,209.86","1,210.04"
10/7/16,"1,209.35","1,209.35","1,198.31","1,203.46"
10/6/16,"1,208.16","1,209.38","1,201.73","1,208.19"
10/5/16,"1,202.44","1,211.19","1,202.17","1,207.27"
10/4/16,"1,205.93","1,207.98","1,196.89","1,200.47"
10/3/16,"1,202.26","1,206.92","1,200.64","1,204.53"
9/30/16,"1,199.46","1,208.06","1,197.26","1,204.49"
9/29/16,"1,200.32","1,205.32","1,192.75","1,197.72"
9/28/16,"1,197.61","1,201.52","1,193.32","1,201.17"
9/27/16,"1,182.17","1,196.35","1,181.58","1,196.15"
9/26/16,"1,183.02","1,186.16","1,179.80","1,182.17"
9/23/16,"1,197.03","1,197.03","1,188.66","1,190.37"
9/22/16,"1,198.84","1,201.49","1,197.37","1,200.32"
9/21/16,"1,182.68","1,192.11","1,179.03","1,191.47"
9/20/16,"1,186.17","1,187.35","1,176.14","1,177.96"
9/19/16,"1,187.12","1,192.03","1,177.51","1,180.28"
9/16/16,"1,182.26","1,183.98","1,177.19","1,181.88"
9/15/16,"1,169.71","1,187.18","1,169.71","1,185.86"
9/14/16,"1,166.04","1,176.87","1,165.23","1,170.13"
9/13/16,"1,172.82","1,177.23","1,160.45","1,165.60"
9/12/16,"1,155.22","1,181.99","1,153.80","1,180.20"
9/9/16,"1,179.47","1,182.91","1,161.77","1,161.78"
9/8/16,"1,191.13","1,192.59","1,185.13","1,187.83"
9/7/16,"1,196.45","1,199.84","1,191.34","1,194.65"
9/6/16,"1,190.57","1,196.85","1,189.41","1,196.85"
9/2/16,"1,184.23","1,191.24","1,183.78","1,188.64"
9/1/16,"1,179.61","1,184.55","1,174.45","1,184.10"
8/31/16,"1,181.60","1,181.76","1,174.87","1,181.20"
8/30/16,"1,187.59","1,191.89","1,181.86","1,185.52"
8/29/16,"1,183.29","1,190.12","1,183.29","1,186.61"
8/26/16,"1,183.84","1,190.73","1,177.18","1,183.65"
8/25/16,"1,179.82","1,187.91","1,179.82","1,184.89"
8/24/16,"1,187.06","1,189.77","1,178.52","1,181.06"
8/23/16,"1,183.29","1,189.65","1,183.19","1,187.16"
8/22/16,"1,179.84","1,181.66","1,175.17","1,178.68"
8/19/16,"1,174.89","1,182.95","1,173.52","1,181.86"
8/18/16,"1,167.36","1,174.19","1,166.80","1,174.19"
8/17/16,"1,167.03","1,167.12","1,158.50","1,165.15"
8/16/16,"1,170.19","1,170.31","1,166.18","1,166.74"
8/15/16,"1,167.46","1,176.10","1,167.36","1,173.27"
8/12/16,"1,163.35","1,167.59","1,162.41","1,167.42"
8/11/16,"1,162.00","1,166.70","1,160.58","1,164.23"
8/10/16,"1,162.33","1,162.33","1,153.75","1,156.69"
8/9/16,"1,158.70","1,164.44","1,158.10","1,162.20"
8/8/16,"1,159.36","1,162.19","1,156.38","1,157.87"
8/5/16,"1,149.29","1,160.24","1,147.31","1,159.77"
8/4/16,"1,139.05","1,146.07","1,137.66","1,145.32"
8/3/16,"1,132.92","1,139.38","1,132.45","1,139.38"
8/2/16,"1,143.99","1,145.51","1,128.81","1,134.80"
8/1/16,"1,143.22","1,150.62","1,141.33","1,147.22"
7/29/16,"1,145.63","1,146.58","1,138.72","1,143.79"
7/28/16,"1,142.04","1,146.32","1,139.55","1,144.56"
7/27/16,"1,144.18","1,144.63","1,135.06","1,139.98"
7/26/16,"1,136.76","1,142.42","1,134.00","1,140.06"
7/25/16,"1,131.65","1,135.09","1,130.43","1,135.08"
7/22/16,"1,125.81","1,132.74","1,121.36","1,132.21"
7/21/16,"1,130.36","1,134.25","1,120.78","1,123.59"
7/20/16,"1,117.37","1,129.09","1,115.97","1,127.49"
7/19/16,"1,107.93","1,113.07","1,107.47","1,110.62"
7/18/16,"1,104.91","1,112.21","1,104.81","1,110.23"
7/15/16,"1,105.58","1,105.58","1,100.28","1,104.13"
7/14/16,"1,107.84","1,108.81","1,103.21","1,104.73"
7/13/16,"1,104.03","1,105.62","1,099.59","1,100.16"
7/12/16,"1,097.79","1,102.82","1,095.69","1,101.48"
7/11/16,"1,086.93","1,094.83","1,086.93","1,091.73"
7/8/16,"1,067.87","1,083.32","1,067.56","1,082.89"
7/7/16,"1,058.77","1,065.09","1,057.61","1,060.72"
7/6/16,"1,044.91","1,057.05","1,040.29","1,056.71"
7/5/16,"1,054.19","1,054.19","1,046.04","1,051.62"
7/1/16,"1,057.60","1,066.48","1,057.60","1,060.78"
6/30/16,"1,052.30","1,058.15","1,045.94","1,058.15"
6/29/16,"1,038.14","1,052.33","1,037.73","1,049.38"
6/28/16,"1,022.39","1,029.29","1,019.14","1,028.55"
6/27/16,"1,031.65","1,031.65","1,003.76","1,008.52"
6/24/16,"1,057.98","1,066.85","1,039.21","1,040.34"
6/23/16,"1,086.07","1,097.48","1,082.52","1,097.47"
6/22/16,"1,083.65","1,087.38","1,077.21","1,077.85"
6/21/16,"1,084.07","1,086.83","1,081.57","1,084.74"
6/20/16,"1,084.59","1,091.86","1,081.51","1,082.06"
6/17/16,"1,079.18","1,079.18","1,069.35","1,072.04"
6/16/16,"1,070.94","1,079.90","1,064.07","1,078.88"
6/15/16,"1,079.03","1,083.71","1,076.89","1,077.93"
6/14/16,"1,074.71","1,081.61","1,071.39","1,076.88"
6/13/16,"1,079.37","1,089.08","1,076.26","1,077.06"
6/10/16,"1,085.03","1,085.03","1,074.25","1,076.95"
6/9/16,"1,093.24","1,096.33","1,091.49","1,095.11"
6/8/16,"1,096.96","1,100.11","1,095.27","1,098.31"
6/7/16,"1,092.06","1,096.89","1,090.58","1,096.60"
6/6/16,"1,086.79","1,092.03","1,085.36","1,089.39"
6/3/16,"1,087.85","1,087.85","1,078.22","1,085.12"
6/2/16,"1,082.95","1,088.21","1,078.51","1,088.20"
6/1/16,"1,079.19","1,086.94","1,078.85","1,085.07"
5/31/16,"1,082.54","1,087.77","1,081.35","1,087.17"
5/27/16,"1,073.66","1,082.93","1,073.63","1,082.93"
5/26/16,"1,074.73","1,079.43","1,074.29","1,078.42"
5/25/16,"1,075.50","1,079.71","1,073.22","1,075.92"
5/24/16,"1,056.29","1,073.94","1,056.29","1,072.34"
5/23/16,"1,051.31","1,058.06","1,051.28","1,051.78"
5/20/16,"1,039.34","1,052.17","1,039.34","1,051.54"
5/19/16,"1,035.26","1,039.39","1,024.42","1,031.70"
5/18/16,"1,026.44","1,040.86","1,026.44","1,034.96"
5/17/16,"1,035.92","1,038.75","1,025.33","1,027.67"
5/16/16,"1,023.96","1,040.42","1,023.94","1,037.30"
5/13/16,"1,023.86","1,031.60","1,022.31","1,024.19"
5/12/16,"1,033.73","1,035.11","1,018.72","1,025.74"
5/11/16,"1,035.41","1,040.47","1,030.84","1,030.84"
5/10/16,"1,024.50","1,037.81","1,024.17","1,037.52"
5/9/16,"1,021.01","1,025.70","1,019.63","1,021.53"
5/6/16,"1,009.29","1,020.16","1,005.17","1,020.16"
5/5/16,"1,021.24","1,022.60","1,013.18","1,014.58"
5/4/16,"1,021.40","1,023.59","1,013.93","1,017.38"
5/3/16,"1,038.27","1,039.26","1,027.41","1,029.22"
5/2/16,"1,040.10","1,047.03","1,035.93","1,045.91"
4/29/16,"1,043.37","1,043.78","1,028.56","1,037.85"
4/28/16,"1,055.05","1,061.38","1,040.54","1,042.44"
4/27/16,"1,049.82","1,058.07","1,046.12","1,056.78"
4/26/16,"1,058.12","1,060.85","1,051.79","1,054.15"
4/25/16,"1,059.30","1,059.54","1,053.95","1,057.48"
4/22/16,"1,054.87","1,062.69","1,052.89","1,059.30"
4/21/16,"1,061.27","1,068.05","1,061.27","1,063.44"
4/20/16,"1,050.89","1,064.88","1,050.54","1,059.78"
4/19/16,"1,061.05","1,061.57","1,045.57","1,050.78"
4/18/16,"1,053.15","1,062.96","1,052.37","1,061.86"
4/15/16,"1,058.87","1,060.03","1,053.89","1,057.16"
4/14/16,"1,062.00","1,063.20","1,055.70","1,060.49"
4/13/16,"1,049.57","1,062.71","1,049.57","1,061.83"
4/12/16,"1,042.73","1,045.48","1,031.35","1,043.74"
4/11/16,"1,050.53","1,057.87","1,043.16","1,043.16"
4/8/16,"1,053.43","1,055.85","1,042.76","1,046.81"
4/7/16,"1,057.05","1,058.67","1,043.51","1,046.94"
4/6/16,"1,051.70","1,065.64","1,050.55","1,065.27"
4/5/16,"1,053.57","1,057.02","1,049.08","1,051.41"
4/4/16,"1,064.44","1,066.81","1,059.74","1,061.68"
4/1/16,"1,055.05","1,065.72","1,051.43","1,065.44"
3/31/16,"1,058.18","1,064.34","1,056.67","1,058.80"
3/30/16,"1,058.54","1,064.69","1,056.72","1,058.59"
3/29/16,"1,034.48","1,053.93","1,033.16","1,052.54"
3/28/16,"1,040.35","1,040.98","1,034.98","1,037.41"
3/24/16,"1,030.27","1,038.23","1,027.99","1,038.19"
3/23/16,"1,044.48","1,045.71","1,033.76","1,035.76"
3/22/16,"1,039.44","1,049.55","1,038.26","1,045.48"
3/21/16,"1,038.06","1,045.67","1,038.06","1,044.58"
3/18/16,"1,036.79","1,042.63","1,034.67","1,039.57"
3/17/16,"1,028.23","1,038.64","1,026.87","1,034.31"
3/16/16,"1,016.10","1,031.04","1,015.06","1,028.44"
3/15/16,"1,017.09","1,019.93","1,012.09","1,018.89"
3/14/16,"1,021.22","1,022.91","1,017.70","1,021.18"
3/11/16,"1,013.98","1,024.28","1,013.08","1,024.21"
3/10/16,"1,011.10","1,017.76",991.49,"1,004.44"
3/9/16,"1,002.27","1,008.89",999.17,"1,008.14"
3/8/16,"1,003.23","1,007.73",996.51,997.8
3/7/16,"1,004.45","1,013.82","1,001.73","1,008.52"
3/4/16,"1,011.86","1,017.40","1,005.92","1,010.44"
3/3/16,"1,004.53","1,007.14",996.16,"1,006.82"
3/2/16,"1,004.03","1,005.09",996.99,"1,004.53"
3/1/16,987.63,"1,006.31",987.45,"1,006.28"
2/29/16,986.76,995.82,982.19,982.23
2/26/16,992.71,995.11,984.77,987.46
2/25/16,971.23,982.94,963.85,982.83
2/24/16,946.65,966.59,938.36,965.42
2/23/16,964.67,968.71,955.19,955.89
2/22/16,963.07,970.19,963.01,969.29
2/19/16,946.25,955.21,942.96,954.33
2/18/16,949.34,950.8,942.95,943.01
2/17/16,925.22,949.66,924.3,949.65
2/16/16,911.01,922.42,911.01,922.02
2/12/16,892.38,898.37,886.31,898.13
2/11/16,887.12,891.5,873.4,886.47
2/10/16,894.06,908.66,887.11,887.87
2/9/16,875.75,902.48,874.01,883.32
2/8/16,896.79,896.79,871.37,886.01
2/5/16,944.91,945.48,910.4,913.52
2/4/16,959.5,971.33,952.73,966.9
2/3/16,969.61,971.45,945.67,962.65
2/2/16,982.32,982.38,959.93,963.59
2/1/16,976.73,993.07,974.68,989.66
1/29/16,963.66,984.33,963.66,984.33
1/28/16,966.09,966.88,947.5,958.9
1/27/16,979.35,985.21,962.27,965.85
1/26/16,976.7,988.5,970.49,985.46
1/25/16,986.58,988.24,971.77,973.42
1/22/16,983.42,988.86,979.76,988.28
1/21/16,969.08,982.97,957.45,967.11
1/20/16,960.89,973.52,935.21,965.28
1/19/16,988.38,990.24,964.76,974.44
1/15/16,977.38,983.1,960.5,976.47
1/14/16,987.97,"1,011.29",973.99,"1,004.38"
1/13/16,"1,017.55","1,023.41",980.45,985.32
1/12/16,"1,015.66","1,022.98","1,002.83","1,016.55"
1/11/16,"1,008.00","1,010.65",991.65,"1,005.60"
1/8/16,"1,018.90","1,023.90","1,000.78","1,002.14"
1/7/16,"1,025.51","1,036.00","1,008.60","1,012.79"
1/6/16,"1,043.90","1,049.72","1,036.76","1,043.53"
1/5/16,"1,063.54","1,064.98","1,052.73","1,057.26"
1/4/16,"1,063.77","1,063.77","1,046.54","1,060.46"
12/31/15,"1,091.63","1,095.02","1,083.41","1,083.46"
12/30/15,"1,100.67","1,102.25","1,094.87","1,095.43"
12/29/15,"1,091.71","1,104.94","1,091.71","1,102.25"
12/28/15,"1,084.56","1,088.01","1,078.92","1,087.87"
12/24/15,"1,087.79","1,090.16","1,086.58","1,086.61"
12/23/15,"1,083.19","1,088.01","1,081.29","1,087.69"
12/22/15,"1,075.07","1,080.86","1,072.35","1,078.98"
12/21/15,"1,075.83","1,077.81","1,066.84","1,074.84"
12/18/15,"1,083.33","1,087.03","1,067.89","1,067.98"
12/17/15,"1,107.79","1,107.79","1,087.91","1,087.92"
12/16/15,"1,097.06","1,107.14","1,088.67","1,105.29"
12/15/15,"1,089.16","1,097.33","1,087.58","1,088.41"
12/14/15,"1,078.00","1,082.21","1,063.08","1,081.85"
12/11/15,"1,084.17","1,086.58","1,074.57","1,076.23"
12/10/15,"1,094.69","1,102.73","1,092.35","1,094.82"
12/9/15,"1,108.15","1,115.05","1,088.31","1,094.27"
12/8/15,"1,100.56","1,115.07","1,099.08","1,111.24"
12/7/15,"1,121.40","1,123.13","1,107.35","1,112.25"
12/4/15,"1,103.40","1,123.33","1,101.67","1,122.61"
12/3/15,"1,121.56","1,123.07","1,096.23","1,101.14"
12/2/15,"1,125.07","1,130.82","1,116.32","1,118.43"
12/1/15,"1,114.63","1,124.95","1,114.41","1,124.72"
11/30/15,"1,114.24","1,115.99","1,108.83","1,109.91"
11/27/15,"1,111.38","1,114.67","1,109.96","1,112.13"
11/25/15,"1,113.37","1,114.63","1,110.29","1,110.59"
11/24/15,"1,111.41","1,117.74","1,100.42","1,114.69"
11/23/15,"1,118.44","1,121.44","1,111.53","1,115.96"
11/20/15,"1,114.42","1,118.85","1,112.41","1,118.24"
11/19/15,"1,108.61","1,115.54","1,107.56","1,109.27"
11/18/15,"1,094.40","1,106.88","1,091.99","1,106.02"
11/17/15,"1,088.52","1,099.34","1,086.60","1,090.40"
11/16/15,"1,068.46","1,088.03","1,066.72","1,087.63"
11/13/15,"1,087.75","1,090.40","1,070.59","1,070.98"
11/12/15,"1,102.07","1,109.32","1,093.25","1,093.78"
11/11/15,"1,106.90","1,113.73","1,103.45","1,106.71"
11/10/15,"1,099.00","1,105.94","1,095.39","1,104.30"
11/9/15,"1,115.27","1,115.71","1,100.62","1,104.29"
11/6/15,"1,115.00","1,121.29","1,109.66","1,121.24"
11/5/15,"1,120.19","1,125.29","1,113.05","1,117.15"
11/4/15,"1,117.39","1,119.56","1,113.24","1,117.77"
11/3/15,"1,108.74","1,123.05","1,107.03","1,118.10"
11/2/15,"1,100.92","1,111.60","1,099.80","1,110.60"
10/30/15,"1,103.00","1,107.26","1,100.21","1,100.23"
10/29/15,"1,098.43","1,100.25","1,095.26","1,098.99"
10/28/15,"1,096.23","1,106.02","1,092.76","1,106.02"
10/27/15,"1,093.42","1,098.33","1,091.16","1,093.60"
10/26/15,"1,097.02","1,099.35","1,091.60","1,097.19"
10/23/15,"1,095.42","1,102.31","1,090.88","1,097.52"
10/22/15,"1,056.50","1,074.49","1,056.50","1,072.85"
10/21/15,"1,060.44","1,060.44","1,045.07","1,046.18"
10/20/15,"1,063.66","1,064.54","1,054.69","1,059.32"
10/19/15,"1,058.91","1,064.95","1,056.29","1,064.59"
10/16/15,"1,059.37","1,061.26","1,055.27","1,061.14"
10/15/15,"1,051.64","1,059.08","1,048.84","1,058.10"
10/14/15,"1,056.02","1,060.59","1,049.01","1,054.56"
10/13/15,"1,055.20","1,062.58","1,052.92","1,053.71"
10/12/15,"1,058.89","1,059.55","1,051.74","1,059.21"
10/9/15,"1,056.52","1,060.24","1,052.60","1,057.37"
10/8/15,"1,046.85","1,058.06","1,036.29","1,055.72"
10/7/15,"1,045.52","1,049.29","1,031.44","1,047.00"
10/6/15,"1,037.55","1,044.78","1,033.17","1,040.46"
10/5/15,"1,023.44","1,043.15","1,023.38","1,040.59"
10/2/15,986.99,"1,016.35",984.66,"1,016.29"
10/1/15,997.85,"1,001.60",984.81,"1,001.18"
9/30/15,982.88,997.44,982.7,997.19
9/29/15,973.18,980.52,963.54,970.49
9/28/15,990.71,992.79,969.55,971.83
9/25/15,"1,008.08","1,008.80",990.66,996.02
9/24/15,990.4,"1,001.30",980.87,999.65
9/23/15,999.85,"1,003.60",993.51,998.09
9/22/15,"1,001.86","1,002.45",990.71,998.63
9/21/15,"1,014.46","1,022.43","1,007.70","1,015.35"
9/18/15,"1,010.65","1,022.40","1,007.93","1,010.42"
9/17/15,"1,026.19","1,040.96","1,022.38","1,024.58"
9/16/15,"1,018.89","1,029.95","1,018.09","1,028.90"
9/15/15,"1,006.72","1,020.79","1,003.95","1,018.13"
9/14/15,"1,010.81","1,010.84","1,000.80","1,003.75"
9/11/15,"1,002.89","1,009.97","1,001.05","1,009.97"
9/10/15,998.25,"1,014.28",996.32,"1,007.87"
9/9/15,"1,017.53","1,022.47",997.74,999.84
9/8/15,"1,001.06","1,009.25",996.23,"1,008.62"
9/4/15,985.11,990.27,977.79,983.56
9/3/15,"1,001.31","1,010.31",994.84,998.04
9/2/15,995.11,999.45,980.9,999.42
9/1/15,"1,008.23","1,008.23",975.56,981.58
8/31/15,"1,015.66","1,022.97","1,010.20","1,014.30"
8/28/15,"1,015.86","1,025.03","1,014.74","1,022.02"
8/27/15,"1,007.60","1,020.40",998.68,"1,020.03"
8/26/15,971.71,995.99,955.27,994.14
8/25/15,990.77,991.22,947.86,947.88
8/24/15,934.05,997.79,919.04,956.49
8/21/15,"1,017.56","1,031.22",997.15,997.15
8/20/15,"1,056.56","1,059.55","1,031.28","1,031.28"
8/19/15,"1,070.76","1,074.76","1,060.48","1,064.44"
8/18/15,"1,077.56","1,078.52","1,071.68","1,073.15"
8/17/15,"1,070.46","1,081.65","1,066.20","1,081.24"
8/14/15,"1,068.33","1,074.64","1,066.28","1,073.64"
8/13/15,"1,071.54","1,075.94","1,065.01","1,068.82"
8/12/15,"1,061.68","1,071.92","1,050.24","1,069.56"
8/11/15,"1,075.04","1,078.50","1,063.29","1,068.68"
8/10/15,"1,075.36","1,081.29","1,073.68","1,079.71"
8/7/15,"1,066.98","1,069.22","1,060.11","1,066.66"
8/6/15,"1,082.34","1,084.96","1,067.04","1,069.61"
8/5/15,"1,080.46","1,087.24","1,078.43","1,079.06"
8/4/15,"1,060.53","1,068.39","1,059.15","1,064.52"
8/3/15,"1,065.85","1,065.97","1,054.62","1,061.33"
7/31/15,"1,068.37","1,071.82","1,065.54","1,066.35"
7/30/15,"1,059.11","1,070.06","1,053.19","1,068.46"
7/29/15,"1,055.57","1,064.04","1,050.28","1,062.83"
7/28/15,"1,050.27","1,058.66","1,042.30","1,056.58"
7/27/15,"1,049.65","1,055.13","1,044.85","1,046.19"
7/24/15,"1,072.96","1,072.96","1,053.92","1,055.16"
7/23/15,"1,057.75","1,064.77","1,053.01","1,055.86"
7/22/15,"1,049.60","1,057.80","1,049.45","1,053.39"
7/21/15,"1,058.09","1,064.01","1,056.21","1,059.33"
7/20/15,"1,061.59","1,064.47","1,057.97","1,061.12"
7/17/15,"1,058.34","1,060.62","1,055.38","1,060.24"
7/16/15,"1,042.06","1,048.71","1,040.26","1,048.66"
7/15/15,"1,029.35","1,032.71","1,024.69","1,027.67"
7/14/15,"1,027.25","1,031.37","1,026.23","1,029.02"
7/13/15,"1,014.53","1,025.72","1,014.53","1,024.59"
7/10/15,"1,008.78","1,012.57","1,003.59","1,009.39"
7/9/15,"1,006.65","1,010.06",996.35,996.37
7/8/15,"1,004.52","1,006.04",993.8,994.76
7/7/15,"1,009.45","1,013.14",991.68,"1,011.39"
7/6/15,"1,007.32","1,014.02","1,003.72","1,008.58"
7/2/15,"1,017.41","1,018.10","1,011.11","1,015.18"
7/1/15,"1,017.79","1,020.71","1,010.83","1,014.81"
6/30/15,"1,015.58","1,016.59","1,006.79","1,010.19"
6/29/15,"1,021.40","1,025.43","1,007.63","1,008.73"
6/26/15,"1,043.47","1,043.47","1,030.98","1,033.72"
6/25/15,"1,049.52","1,051.15","1,042.19","1,044.17"
6/24/15,"1,055.89","1,057.97","1,047.31","1,047.58"
6/23/15,"1,055.02","1,056.53","1,051.36","1,056.03"
6/22/15,"1,049.44","1,055.78","1,049.44","1,053.84"
6/19/15,"1,053.05","1,053.57","1,042.92","1,044.61"
6/18/15,"1,044.08","1,053.94","1,044.08","1,052.30"
6/17/15,"1,044.27","1,046.81","1,037.03","1,042.85"
6/16/15,"1,035.35","1,043.53","1,034.48","1,042.32"
6/15/15,"1,032.43","1,036.55","1,025.83","1,035.54"
6/12/15,"1,046.18","1,046.66","1,040.45","1,041.76"
6/11/15,"1,054.80","1,056.70","1,050.03","1,050.83"
6/10/15,"1,038.78","1,054.73","1,038.78","1,051.92"
6/9/15,"1,032.61","1,036.88","1,025.87","1,034.13"
6/8/15,"1,046.81","1,046.89","1,030.59","1,033.27"
6/5/15,"1,044.73","1,049.29","1,039.47","1,046.84"
6/4/15,"1,050.93","1,055.99","1,043.50","1,046.20"
6/3/15,"1,056.18","1,059.87","1,053.34","1,055.73"
6/2/15,"1,048.35","1,056.67","1,044.12","1,051.31"
6/1/15,"1,050.72","1,054.19","1,043.41","1,050.97"
5/29/15,"1,053.52","1,054.91","1,046.16","1,048.26"
5/28/15,"1,053.37","1,056.22","1,051.63","1,054.32"
5/27/15,"1,043.45","1,055.92","1,042.22","1,054.70"
5/26/15,"1,050.87","1,050.87","1,037.07","1,040.52"
5/22/15,"1,051.95","1,056.86","1,051.81","1,054.23"
5/21/15,"1,049.09","1,055.31","1,048.41","1,053.86"
5/20/15,"1,051.17","1,056.46","1,046.84","1,051.28"
5/19/15,"1,054.56","1,055.96","1,049.22","1,050.76"
5/18/15,"1,047.81","1,055.08","1,046.29","1,053.50"
5/15/15,"1,054.71","1,055.46","1,048.87","1,050.48"
5/14/15,"1,042.66","1,051.67","1,042.30","1,051.31"
5/13/15,"1,036.11","1,042.19","1,035.25","1,036.60"
5/12/15,"1,035.99","1,037.46","1,027.55","1,033.76"
5/11/15,"1,041.83","1,045.21","1,040.12","1,040.55"
5/8/15,"1,037.65","1,043.55","1,037.38","1,042.71"
5/7/15,"1,023.79","1,033.09","1,023.48","1,030.26"
5/6/15,"1,034.16","1,037.02","1,018.45","1,024.69"
5/5/15,"1,042.27","1,044.30","1,028.78","1,030.67"
5/4/15,"1,046.04","1,049.59","1,044.57","1,044.76"
5/1/15,"1,036.24","1,043.08","1,034.59","1,042.90"
4/30/15,"1,045.93","1,049.54","1,032.76","1,037.50"
4/29/15,"1,047.63","1,058.13","1,041.18","1,051.71"
4/28/15,"1,049.98","1,056.02","1,043.14","1,053.12"
4/27/15,"1,052.24","1,055.94","1,049.03","1,050.41"
4/24/15,"1,053.14","1,053.80","1,047.59","1,050.29"
4/23/15,"1,037.15","1,047.17","1,036.79","1,043.35"
4/22/15,"1,036.46","1,045.29","1,032.84","1,043.42"
4/21/15,"1,039.91","1,041.87","1,033.32","1,034.85"
4/20/15,"1,024.89","1,034.93","1,024.89","1,033.34"
4/17/15,"1,025.60","1,026.08","1,016.39","1,019.77"
4/16/15,"1,029.23","1,035.07","1,028.79","1,033.33"
4/15/15,"1,024.78","1,032.30","1,023.41","1,029.44"
4/14/15,"1,023.04","1,025.29","1,015.77","1,021.36"
4/13/15,"1,026.49","1,031.65","1,021.91","1,022.16"
4/10/15,"1,020.71","1,024.70","1,019.41","1,024.39"
4/9/15,"1,013.32","1,020.27","1,010.52","1,019.42"
4/8/15,"1,011.76","1,018.10","1,010.72","1,015.13"
4/7/15,"1,009.71","1,018.22","1,009.33","1,010.48"
